id,title,release_date,genres,poster_path,backdrop_path,vote_average,runtime,overview,tagline,original_language
755,From Dusk Till Dawn,1996-01-19,"[{'name': 'Horror'}, {'name': 'Action'}, {'name': 'Crime'}]",/yCJAjBNHKqoBb2jX5DKyd05uUS6.jpg,/phiRQhfwZZeMMn3osvQUmGYmJbp.jpg,7.0,108,"Seth i Richard Grecko osiągnęli swój życiowy cel: znaleźli się na liście najbardziej poszukiwanych przestępców Ameryki. Swój bandycki szlak znaczą kolejnymi napadami i krwią ofiar. Ale miarka się przebrała - trzeba wiać do Meksyku. Bracia porywają kempingowy wóz Jacoba Fullera - pastora, który stracił wiarę, ojca dwójki dorastających dzieci - Kate i Scotta. Przeciskają się przez pilnie strzeżoną granicę. Następny przystanek to knajpa ""Titty Twister"", gdzie można się zabawić od zmierzchu do świtu. Przygotowany przez obsługę program obfituje w liczne niespodzianki: do północy bawią się goście, potem nadchodzi czas gospodarzy - miejscowych wampirów!",Od wolności dzieli ich tylko jedna noc. Ale będzie to noc piekła.,en
1327862,Regretting You,2025-10-22,"[{'name': 'Romance'}, {'name': 'Drama'}]",/nZ51deXz2dOz5Kd1BSNL0UpDszx.jpg,/m3WlBJJRbFPaut1QS0PbOG8Wezy.jpg,7.1,117,"Film opowiada historię Morgan Grant i jej nastoletniej córki Clary, których już i tak napięta relacja zostaje wystawiona na próbę po tragicznym wypadku, który ujawnił szokującą zdradę. W obliczu rodzinnych sekretów, które wychodzą na jaw, Morgan i Clara muszą zmierzyć się z przeszłością, poradzić sobie z żałobą i na nowo zdefiniować, czym są miłość i zaufanie — zarówno wobec siebie, jak i wobec innych.",Zaryzykuj wszystko. Nie żałuj niczego.,en
756,Fantasia,1940-11-13,"[{'name': 'Animation'}, {'name': 'Family'}, {'name': 'Fantasy'}]",/6h3MozgzZETr9733sZ8FQrtnIdx.jpg,/lyzI5uFJC2E7sIYCCdaU0oZkDw2.jpg,7.3,124,"Osiem animacji obrazuje arcydzieła muzyki klasycznej. Są wśród nich m.in. ""Dziadek do Orzechów"" Czajkowskiego, ""Święto wiosny"" Strawińskiego i ""Ave Maria"" Schuberta.",,en
763,Braindead,1992-08-13,"[{'name': 'Horror'}, {'name': 'Comedy'}]",/12cPBH44I6FdxSM2ttEcO2N5avj.jpg,/ecZ6MQ3Y63dtn35km6odO0e39aQ.jpg,7.4,97,"Z Wyspy Czaszki do Nowej Zelandii trafia nowy, niezwykle groźny gatunek zwierzęcia - szczuro-małpa. Bestia trafia do zoo w małym miasteczku. Tymczasem Paquita (Diana Peñalver) zakochuje się w niezdarnym Lionelu (Timothy Balme). Pewnego dnia wybierają się na randkę do zoo. Śledzi ich wścibska matka Lionela. Poprzez niefortunny zbieg zdarzeń zostaje ugryziona przez szczuro-małpę. Począwszy od tego zdarzenia mieszkańcy miasteczka zaczynają przeradzać się w zombie. Sytuację musi uratować nie kto inny, jak Lionel.",,en
762,Monty Python and the Holy Grail,1975-04-03,"[{'name': 'Adventure'}, {'name': 'Comedy'}, {'name': 'Fantasy'}]",/yEPD184hMVqp7AYgQ6vLbkm6P1C.jpg,/1KgXxv6tHXOnakqYvMPvFwYKWiw.jpg,7.8,91,"Anglia, rok 932. Król Artur przemierza wioski i miasta, by znaleźć dzielnych wojowników, którzy do niego dołączą i zostaną Rycerzami Okrągłego Stołu. Poszukiwania obfitują w niebywałe przygody, ale w końcu Arturowi udaje się namówić pięciu rycerzy, aby mu towarzyszyli. Król pragnie dotrzeć z nimi do zamku Camelot. Niespodziewanie przemawia do niego sam Bóg i zleca mu inną misję – odszukanie Świętego Graala. Podczas wyprawy kompania zmierzy się z licznymi niebezpieczeństwami, jak francuscy szydercy, rycerze, którzy mówią „Ni”, latające krowy czy Krwiożerczy Królik.",Genialnie kosmiczny!,en
764,The Evil Dead,1981-10-15,[{'name': 'Horror'}],/heArjGvcPi9Wp3Y2gwF9boPcLQp.jpg,/onq6lsJLX8ay5iwxEbKX3qJKeO9.jpg,7.3,85,"Do opuszczonego domku w górach przybywa na weekend piątka studentów. Na miejscu znajdują ""Necronomicon"" - legendarną księgę zmarłych i nagraną na taśmę inwokację przywołującą demony. Ku swemu nieszczęściu odsłuchują ją i w rezultacie noc w lesie będzie dla wielu ostatnią w ich życiu.",Dostali się na niewłaściwą stronę grobu.,en
770,Gone with the Wind,1939-12-15,"[{'name': 'Drama'}, {'name': 'War'}, {'name': 'Romance'}]",/2iIH6q8QRsTNANcNxA2PmDcTelF.jpg,/4FHcxMtVruMr7ltU2cItWssLjTP.jpg,7.9,238,"""Przeminęło z wiatrem"" to ekranizacja bestsellerowej powieści Margaret Mitchell, o tym samym tytule. Film opowiada o losach Scarlett O'Hara, beztroskiej, pięknej i otoczonej kawalerami dziewczyny, której przyjemne i bogate życie przerywa niosąca z sobą śmierć i zniszczenie wojna. Równocześnie spada na nią wieść o ślubie Ashleya, w którym potajemnie się kochała, z nienawistną jej Melanią. Scarlett, chcąc zrobić mu na złość, przyjmuje oświadczyny pierwszego z brzegu mężczyzny, który bardzo szybko umiera. Jako wdowa Scarlett zostaje pozbawiona wszelkich zabaw i przyjemności. Wtedy w jej życiu zjawia się awanturnik - Rhett Butler.",Największy romans wszechczasów!,en
765,Evil Dead II,1987-03-13,"[{'name': 'Horror'}, {'name': 'Comedy'}, {'name': 'Fantasy'}]",/hfFuCybdc5RuljLv7w9xqZGWo2n.jpg,/dOvEJK2u0slAGTfhdZOjnNgCQet.jpg,7.5,81,"Jedyny ocalały z poprzedniej części Ash, toczy dalej walkę z demonem. Oglądamy go w tej samej leśnej chatce. Ash ma różne przewidzenia, potem walczy z własną ręką, którą opanował zły duch. Gdy wreszcie uda mu się jej pozbyć, odcinając ją mechaniczną piłą, w chatce znajdują się nowe, cztery ofiary nieświadome co ich czeka. Rozpoczynają się kolejne jatki...","Martwe Zło 2, czyli im straszniej tym fajniej.",en
766,Army of Darkness,1992-10-31,"[{'name': 'Fantasy'}, {'name': 'Horror'}, {'name': 'Comedy'}]",/pX1PHH0Z2hmD393Rz8YcFPwOWF5.jpg,/5RPXs9g0sZ9Woo4pNLxdXdge7tc.jpg,7.3,81,"Ash i Linda odnajdują w leśnej chacie ""Nekronomikon"", pradawną księgę umarłych oprawioną w ludzką skórę i napisaną krwią. Wtargnięcie dwojga żywych rozsierdza duchy ciemności do tego stopnia, że zabijają Lindę. Ash próbuje się bronić, ale nie ma szans. Wraz z piłą tarczową, strzelbą i samochodem zostaje przeniesiony do 1318 r. Trafia w środek walki i zostaje wzięty do niewoli jako jeden z buntowników Henryka Czerwonego. Ma zakończyć życie w pieczarze, w której czai się niewyobrażalne zło. Jedną z obserwujących śmierć Asha jest piękna Sheila.","Jak można zniszczyć armię, która już nie żyje?",en
729854,Concrete Utopia,2023-08-09,"[{'name': 'Thriller'}, {'name': 'Action'}]",/aKApVX9hc5otPxa3Jbf27sW6tsi.jpg,/57Nn5HRpMiDY2ODKSI4VAOiuyJg.jpg,6.9,130,"Świat został zamieniony w gruzy w wyniku potężnego trzęsienia ziemi. Chociaż nikt nie wie na pewno, jak daleko sięgają ruiny ani jaka może być przyczyna trzęsienia ziemi, w sercu Seulu stoi tylko jeden budynek mieszkalny. Nazywa się Hwang Gung Apartments. Solidarność mieszkańców szybko maleje. Pod przywództwem tajemniczego Yeong-taka szczęśliwi mieszkańcy budynku siłą eksmitują bezdomnych szukających schronienia i narzucają faszystowską dyscyplinę.",,ko
41733,Due Date,2010-11-03,"[{'name': 'Comedy'}, {'name': 'Drama'}]",/eUDzYKSXwzSna45aGNQDILPpeSv.jpg,/naV4PO7ftzNThYKGX44F8vRY2z3.jpg,6.4,95,"Peter Highman (Robert Downey Jr.) po raz pierwszy ma zostać ojcem - jego żona ma urodzić dziecko już za pięć dni. Peter pragnie towarzyszyć jej podczas porodu. Jego plany legną w gruzach, kiedy przypadkiem spotka początkującego aktora - Ethana Tremblayego (Zach Galifianakis), który nakłania go do towarzyszenia w podróży samochodem. Podróż okazuje się wyprawą w odległe rejony kraju, podczas której zniszczonych zostanie wiele samochodów i… przyjaźni.",Zdążą na czas?,en
767,Harry Potter and the Half-Blood Prince,2009-07-15,"[{'name': 'Adventure'}, {'name': 'Fantasy'}]",/lRzXVktAIzOh509zALQf1Zhhsh8.jpg,/ze6Mx4QE5mQVXRYmG2flncqqle4.jpg,7.7,153,"Lord Voldemort zaciska swoją złowieszczą pętlę wokół świata Mugoli i czarodziejów, a Hogwart przestaje być – jak dawniej - bezpieczną przystanią. Harry podejrzewa, że niebezpieczeństwo może czaić się w samym zamku, ale Dumbledorowi zależy raczej na przygotowaniu go do ostatecznego starcia, które jego zdaniem nastąpi niebawem. Razem usiłują znaleźć broń zdolną skruszyć zapory Voldemorta. Harry’emu coraz bardziej podoba się Ginny... niestety, Dean Thomas jest nią również zainteresowany. Lavender Brown dochodzi do wniosku, że Ron jest jej przeznaczeniem, nie bierze tylko pod uwagę czekoladek Romildy Vane! No i oczywiście Hermiona, przeżywająca męki zazdrości, lecz zdecydowana nie ujawniać uczuć. Gdy romanse kwitną, tylko jeden uczeń pozostaje wyniosły i obojętny. Postanowił wywrzeć swoje niezatarte – choć mroczne – piętno na życiu Akademii. Miłość wisi w powietrzu, lecz za nią czai się dramat i Hogwart być może już nigdy nie będzie taki jak przedtem.",Mroczne tajemnice wyszły na jaw.,en
782,Gattaca,1997-07-09,"[{'name': 'Science Fiction'}, {'name': 'Drama'}]",/efG7BwWcim25lK234YfXTF3xZkX.jpg,/hPsCR1ny6GnctJkWqeJwihTDD7T.jpg,7.6,106,"W przyszłości losy ludzkie, dzięki pełnemu rozszyfrowaniu kodów genetycznych, determinowane są tuż po urodzeniu. Nikt nie może uniknąć przeznaczenia. Drobny błąd programu sprawia, że przychodzi na świat Vincent Freeman, poczęty i urodzony zgodnie z naturą. Dysponując kodem kolegi, który wbrew przeznaczeniu uległ wypadkowi, Vincent dostaje się na listę załogi statku kosmicznego.",Nie istnieje żaden gen odpowiedzialny za ludzką duszę.,en
8966,Twilight,2008-11-20,"[{'name': 'Fantasy'}, {'name': 'Drama'}, {'name': 'Romance'}]",/4F1VuNijOZsY4sGjWSdianHYcOQ.jpg,/weAYfu6FfrNxEDJ3xH1XpgQcqUv.jpg,6.3,122,"Ekranizacja bestsellerowej powieści Stephenie Meyer. 17-letnia Bella Swan (Kristen Stewart), przeprowadza się do Forks, miasteczka w deszczowym stanie Waszyngton, by zamieszkać ze swoim ojcem (Billy Burke). Kiedy poznaje tajemniczego i niezwykle ponętnego Edwarda Cullena (Robert Pattinson), jej przeciętne dotychczas życie zupełnie się odmienia. Zachwycona jego złotymi oczami, hipnotyzującym głosem i nadprzyrodzonymi umiejętnościami, kompletnie traci dla niego głowę. Nie mogąc mu się oprzeć, nie zdaje sobie sprawy, na jakie niebezpieczeństwo naraża siebie i swoich najbliższych...",,en
205584,Gods of Egypt,2016-02-25,"[{'name': 'Action'}, {'name': 'Adventure'}, {'name': 'Fantasy'}]",/lZi10F6pR3ccpzjEwrM7kk6Ho7U.jpg,/pl2zr5efo9Dz1fi2gpsslGwEQm.jpg,5.7,128,"Set, bezwzględny bóg ciemności, siłą i podstępem przejmuje egipski tron. Faraon ginie, kapłani są bezsilni, a zwykli ludzie stają się niewolnikami.  Tylko garstka buntowników stawia czoła uzurpatorowi, by ocalić imperium. Na ich czele staje bohaterski śmiertelnik Bek, który z pomocą potężnego i miłosiernego boga Horusa wyrusza w zaświaty i do samych niebios, by tam odnaleźć i pokonać Seta i jego hordy. Tak rozpoczyna się pełna niezwykłych przygód, magii i poświęceń krucjata śmiertelnika i boga w obronie  naszego świata.",,en
769,GoodFellas,1990-09-12,"[{'name': 'Drama'}, {'name': 'Crime'}]",/m9taboMOrt6h7sTLkGfOBSqp3qr.jpg,/gILte6Zd7m1YneIr6MVhh30S9pr.jpg,8.5,145,"W filmie ""Chłopcy z ferajny"" w formie epizodów opowiedziana zostaje autentyczna historia kariery nowojorskiego mafiozo, Henry'ego Hilla (Ray Liotta), który w ciągu 30 lat, od popełniającego małe przestępstwa gangstera, dochodzi do kierowniczego stanowiska w mafijnej hierarchii. Na podstawie relacji jednego z wtajemniczonych w sprawy mafii, film pokazuje kompleksowy obraz życia pojedynczego mafiozo, które nacechowane jest dążeniem do władzy, śmiertelnym strachem i męskimi rytuałami.",Trzy dekady z życia w mafii,en
82695,Les Misérables,2012-12-18,"[{'name': 'History'}, {'name': 'Drama'}]",/7p919Ia1dzpn5SBkgvavoACSjKC.jpg,/bsG8LkZx1ijrcf3fP6AvBlGTxkX.jpg,7.3,157,"Wspaniała adaptacja powieści Victora Hugo. Los francuskiego ludu, dotkniętego niesprawiedliwością społeczną, uosabia postać głównego bohatera, katorżnika Jeana Valjeana (Hugh Jackman), skazanego na ciężkie roboty za kradzież chleba. Wydźwignąwszy się z upadku dzięki pomocy biskupa, Jean odnajduje sens dobra, zdobywa wysoką pozycję społeczną i staje się protektorem skrzywdzonych i uciśnionych. Wciąż jednak prześladuje go inspektor policji Javert (Russell Crowe).","Walka, marzenie, nadzieja, miłość",en
773,Little Miss Sunshine,2006-07-26,"[{'name': 'Comedy'}, {'name': 'Drama'}]",/9TQwYuXHDG1RLbGTIfu6y1ay78M.jpg,/4YzGG8IPduUQRVnQ0vN5laHA1rH.jpg,7.7,101,"Ojciec - Richard (Greg Kinnear) beznadziejny terapeuta od motywacji, próbuje sprzedać swój program osiągania sukcesu... bez sukcesu. Tymczasem otwarta i szczera mama, Sheryl (Toni Collette), bezustannie zadręcza się ekscentrycznymi problemami swej rodziny, zwłaszcza tym, że jej brat (Steve Carell), ogarnięty manią samobójczą badacz Prousta, właśnie wyszedł ze szpitala, dokąd trafił porzucony przez swego kochanka. Są także najmłodsi Hooverowie - siedmioletnia pulchna okularnica Olive (Abigail Breslin), która marzy o udziale w konkursie piękności, oraz Dwayne (Paul Dano), nastoletni młody gniewny i miłośnik Nietzschego, który złożył ślub milczenia do chwili, kiedy nie dostanie się do Akademii Lotniczej. Zmorą rodziny jest dziadek (Alan Arkin), wyrzucony właśnie z domu starców z powodu swego skandalicznego zachowania.","Każdy udaje, że jest normalny",en
82693,Silver Linings Playbook,2012-11-16,"[{'name': 'Drama'}, {'name': 'Comedy'}, {'name': 'Romance'}]",/7m9dUua9saJBTqXBheCKhKjvR24.jpg,/12GpsUm9nVVKFlcjDTflKLClFVA.jpg,7.2,122,"Pat Solatano nie jest zwykłym facetem i ma papiery, którymi może to udowodnić. Po ośmiu miesiącach terapii wraca do rodzinnego domu, by zacząć od nowa w ramach filozofii ""pozytywnego myślenia"". Jego konsekwentna strategia zmienia się, gdy poznaje intrygującą dziewczynę z sąsiedztwa, Tiffany. Wzajemna niechęć pary ekscentryków przeradza się w niespodziewaną więź, a wszystkie dotychczasowe plany mogą stać się jedynie nieważnymi wspomnieniami.",,en
772,Home Alone 2: Lost in New York,1992-11-15,"[{'name': 'Comedy'}, {'name': 'Family'}, {'name': 'Adventure'}]",/nml7EGnUFNYeWyZtGDQfyrS5xjB.jpg,/8fnYJPoXxwAN4valDLgz2whMGTH.jpg,6.8,120,"Druga część przygód małego Kevina (Macaulay Culkin). Tym razem rodzina McCallisterów wybiera się na Florydę. Podczas zamieszania na lotnisku, nasz bohater traci z oczu swoich bliskich i przez pomyłkę wsiada do niewłaściwego samolotu... Tym sposobem trafia do Nowego Jorku. Mały Kevin musi tutaj radzić sobie sam. Z odpowiednią ilością gotówki i kart kredytowych zamienia metropolię w swój prywatny plac zabaw. Jeszcze nie wie, że w tym samym czasie na wolność wyszło dwóch znanych mu złodziejaszków. Wszystko wskazuje na to, że ich drogi ponownie się skrzyżują...",,en
615173,The Witch: Part 2. The Other One,2022-06-15,"[{'name': 'Action'}, {'name': 'Mystery'}, {'name': 'Thriller'}, {'name': 'Science Fiction'}]",/cah6iIYQBctvCmBjsKGb1NCiygr.jpg,/iryef4LKiPQkvhNJS1EtLlay3br.jpg,7.4,137,"Po tym, jak tajemnicza dziewczyna okazuje się jedyną ocalałą z krwawego nalotu na placówkę badawczą stojącą za ściśle tajnym Programem Czarownic, zostaje uratowana przez parę, która nie rozumie poważnego niebezpieczeństwa w jakim się znaleźli. Jednak w miarę jak zabójcy, których zadaniem jest zlokalizowanie i uciszenie dziewczyny, zbliżają się coraz bardziej, życie całej trójki jest zagrożone.",,ko
8967,The Tree of Life,2011-05-17,"[{'name': 'Drama'}, {'name': 'Fantasy'}]",/l8cwuB5WJSoj4uMAsnzuHBOMaSJ.jpg,/xq1HIwZq9VbuvMQELAua1nqEkH.jpg,6.7,138,"Jaki jest sens życia? Duet najlepszych aktorów naszych czasów (Brad Pitt i Sean Penn) w filmie legendarnego twórcy kina – Terrence’a Malicka („Cienka czerwona linia”). Jack żyje wraz z dwójką braci oraz rodzicami w szczęśliwym domu. Rodzice otaczają go opieką i troską, a świat wydaje się być dla niego wspaniałym miejscem. Do tego z pozoru idealnego świata zaczynają jednak docierać mroczne aspekty życia takie jak choroba, cierpienie i śmierć. Chłopak zaczyna swoją drogę wiodącą ku dorosłości i przekonuje się, że w miejsce sielanki i beztroski przychodzi mu zmierzyć się z labiryntem dorosłego życia. Jack staje się zagubioną duszą w nowoczesnym świecie. Jedynym sposobem na wydostanie się z pułapki będzie znalezienie odpowiedzi na najbardziej fundamentalne pytania o sens wiary i powód naszej egzystencji. Będzie to wymagało podróży do najodleglejszych miejsc w czasie i przestrzeni – miejsc, w których nie był jeszcze nikt.",,en
82690,Wreck-It Ralph,2012-11-01,"[{'name': 'Family'}, {'name': 'Animation'}, {'name': 'Comedy'}, {'name': 'Adventure'}]",/jipRzlspN2ntMB6ziOXIS3U7ezD.jpg,/3IFRjBDwtk0DlIsDfJ2zEzLjUBi.jpg,7.4,108,"Ralph na co dzień jest czarnym charakterem w grze komputerowej. Jednak w głębi duszy to miły i ciepły facet, mający po prostu dość swojej roboty, która nie zjednuje mu przyjaciół. Pewnego dnia postanawia udowodnić, że on też nadaje się na prawdziwego superbohatera. Zdeterminowany wyrusza w misję, aby zdobyć Medal Bohatera.",Zaczyna się prawdziwa przygoda.,en
82702,How to Train Your Dragon 2,2014-06-05,"[{'name': 'Fantasy'}, {'name': 'Action'}, {'name': 'Adventure'}, {'name': 'Animation'}, {'name': 'Family'}]",/7wtG5mCra9HoNu8PWb9cAukQ03f.jpg,/8AAuJtCzaibYkbE0QVHc8EBsELB.jpg,7.7,102,"W drugim rozdziale porywającej trylogii JAK WYTRESOWAĆ SMOKA powracamy do fantastycznego świata Czkawki i Szczerbatka w pięć lat po tym, jak udało im się zjednoczyć smoki i wikingów na wyspie Berk. Podczas gdy Astrid i pozostali biorą udział w wyścigach smoków (nowy najpopularniejszy sport zespołowy na wyspie), nierozłączna para Czkawka i Szczerbatek przemierza niebo, odkrywając nieznane ziemie i nowe światy. Gdy podczas jednej z wypraw natrafiają na tajemną lodową jaskinię, a w niej setki nowych dzikich smoków i tajemniczego Jeźdźca Smoków, dostają się w sam środek wojny o pokój. Czkawka i Szczerbatek zrobią wszystko, by stawić czoła wyzwaniu i odkryją, że tylko wspólnymi siłami mogą zmienić przyszłość zarówno ludzi, jak i smoków.",,en
8961,Bad Boys II,2003-07-18,"[{'name': 'Action'}, {'name': 'Crime'}, {'name': 'Comedy'}]",/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,/gxSVZCUlDd8upT1G2wdrUdz2hxG.jpg,6.7,147,"Narkotykowi gliniarze Mike Lowrey (Will Smith) i Marcus Bennett (Martin Lawrence) prowadzą akcję, której celem jest niedopuszczenie do gigantycznego transportu ecstasy do Miami. W efekcie kilkumiesięcznego śledztwa odkrywają gigantyczne podziemie narkotykowe, którego szef chce przejąć kontrolę nad handlem esctasy w całym mieście. Oprócz kina akcji jest i romantyczny akcent: Mike zakochuje się ze wzajemnością w siostrze Marcusa, Syd (Gabrielle Union).","Jeśli nie znosisz upału, wyjedź z Miami.",en
82703,Mr. Peabody & Sherman,2014-02-07,"[{'name': 'Animation'}, {'name': 'Science Fiction'}, {'name': 'Comedy'}, {'name': 'Adventure'}, {'name': 'Family'}]",/2xlklf0RxG6vmyynej2ORLQKwLO.jpg,/bJKoNFCLC0C3viZtsvP4lSDDXNO.jpg,6.7,92,"Pan Peabody to najmądrzejszy pies na świecie, naukowiec-geniusz, który wynalazł wehikuł czasu, laureat nagrody Nobla i doradca głów państw. Gdy jego podopieczny, chłopiec o imieniu Sherman wyrusza w podróż wehikułem czasu, najsłynniejsze wydarzenia z historii wymykają się spod kontroli, a efektem jest wielka katastrofa i równie wielka dawka humoru. Niezwykły pies i jego pan muszą załatać dziurę w czasie, zanim nasz świat zmieni się raz na zawsze.",Historia depcze im po piętach,en
17170,"Bright Lights, Big City",1988-04-01,"[{'name': 'Drama'}, {'name': 'Romance'}]",/pimtITTxB2cJftgRhso2Xm195Co.jpg,/AocqLoXjXoXzgkEsh8Ez8l9bRYm.jpg,5.7,107,"Jamie Conway jest sfrustrowany po rozstaniu z żoną. Sytuacji nie poprawia fakt, że jego kariera pisarska utknęła w martwym punkcie. Z pomocą przychodzi mu przyjaciel. Mężczyźni rzucają się w wir nocnego życia. Narkotyki i alkohol pozwalają Jamie'mu zapomnieć o samotności, ale nie znajduje w nich tego, czego mu brakuje - radości życia. Któregoś dnia bohater postanawia poszukać sensu życia.",,en
